trial_id,timestamp,run_label,seed,arm,trial_number,learning_rate,init_method,steps_to_threshold
2694,2026-09-01 14:04:02,gate3b_restricted_search,263,informed_restricted,3,0.0008072307884499761,orthogonal,679.0
2695,2026-09-01 14:04:02,gate3b_restricted_search,263,informed_restricted,4,0.0002755926764027377,orthogonal,1600.0
2696,2026-09-01 14:04:03,gate3b_restricted_search,263,informed_restricted,5,0.00018924123965722266,orthogonal,1600.0
2697,2026-09-01 14:04:03,gate3b_restricted_search,263,informed_restricted,6,0.0003620600725744741,orthogonal,1600.0
2698,2026-09-01 14:04:03,gate3b_restricted_search,263,informed_restricted,7,0.001088133500363589,orthogonal,467.0
2699,2026-09-01 14:04:04,gate3b_restricted_search,263,informed_restricted,8,0.0015498955191377143,orthogonal,441.0
2700,2026-09-01 14:04:04,gate3b_restricted_search,263,informed_restricted,9,0.00413475900783472,orthogonal,244.0
2701,2026-09-01 14:04:04,gate3b_restricted_search,263,informed_restricted,10,0.09290791998691832,orthogonal,287.0
2702,2026-09-01 14:04:04,gate3b_restricted_search,263,informed_restricted,11,0.011930383561222451,orthogonal,139.0
2703,2026-09-01 14:04:04,gate3b_restricted_search,263,informed_restricted,12,0.016535107145461723,orthogonal,110.0
2704,2026-09-01 14:04:04,gate3b_restricted_search,263,informed_restricted,13,0.022446911961699983,orthogonal,118.0
2705,2026-09-01 14:04:05,gate3b_restricted_search,263,informed_restricted,14,0.02354874493860281,orthogonal,118.0
2706,2026-09-01 14:04:05,gate3b_restricted_search,263,universal_restricted,0,0.0017826497151386949,xavier,500.0
2707,2026-09-01 14:04:05,gate3b_restricted_search,263,universal_restricted,1,0.01448683388723935,xavier,248.0
2708,2026-09-01 14:04:06,gate3b_restricted_search,263,universal_restricted,2,0.00010007903854383786,xavier,1600.0
2709,2026-09-01 14:04:06,gate3b_restricted_search,263,universal_restricted,3,0.0008072307884499761,xavier,1600.0
2710,2026-09-01 14:04:07,gate3b_restricted_search,263,universal_restricted,4,0.0002755926764027377,xavier,1600.0
2711,2026-09-01 14:04:07,gate3b_restricted_search,263,universal_restricted,5,0.00018924123965722266,xavier,1600.0
2712,2026-09-01 14:04:08,gate3b_restricted_search,263,universal_restricted,6,0.0003620600725744741,xavier,1600.0
2713,2026-09-01 14:04:08,gate3b_restricted_search,263,universal_restricted,7,0.001088133500363589,xavier,1600.0
2714,2026-09-01 14:04:09,gate3b_restricted_search,263,universal_restricted,8,0.0015498955191377143,xavier,466.0
2715,2026-09-01 14:04:09,gate3b_restricted_search,263,universal_restricted,9,0.00413475900783472,xavier,308.0
2716,2026-09-01 14:04:09,gate3b_restricted_search,263,universal_restricted,10,0.09290791998691832,xavier,377.0
2717,2026-09-01 14:04:09,gate3b_restricted_search,263,universal_restricted,11,0.011930383561222451,xavier,221.0
2718,2026-09-01 14:04:09,gate3b_restricted_search,263,universal_restricted,12,0.016535107145461723,xavier,213.0
2719,2026-09-01 14:04:10,gate3b_restricted_search,263,universal_restricted,13,0.01718356475580144,xavier,184.0
2720,2026-09-01 14:04:10,gate3b_restricted_search,263,universal_restricted,14,0.045819362061605,xavier,274.0
2721,2026-09-01 14:04:10,gate3b_restricted_search,266,reference,0,0.004430375245218269,xavier,277.0
2722,2026-09-01 14:04:10,gate3b_restricted_search,266,reference,1,0.0018662266976517971,orthogonal,397.0
2723,2026-09-01 14:04:10,gate3b_restricted_search,266,reference,2,0.07780155576901421,he,82.0
2724,2026-09-01 14:04:11,gate3b_restricted_search,266,reference,3,0.005059803874660437,xavier,199.0
2725,2026-09-01 14:04:11,gate3b_restricted_search,266,reference,4,0.00011498870747119459,orthogonal,1600.0
2726,2026-09-01 14:04:11,gate3b_restricted_search,266,reference,5,0.08626905220714905,xavier,130.0
2727,2026-09-01 14:04:12,gate3b_restricted_search,266,reference,6,0.00022637229697395497,orthogonal,1600.0
2728,2026-09-01 14:04:12,gate3b_restricted_search,266,reference,7,0.0036774346621052147,orthogonal,280.0
2729,2026-09-01 14:04:12,gate3b_restricted_search,266,reference,8,0.0023358825194833557,orthogonal,313.0
2730,2026-09-01 14:04:12,gate3b_restricted_search,266,reference,9,0.006859416411328701,he,236.0
2731,2026-09-01 14:04:13,gate3b_restricted_search,266,reference,10,0.07156452541054531,he,204.0
2732,2026-09-01 14:04:13,gate3b_restricted_search,266,reference,11,0.07216635702812188,xavier,116.0
2733,2026-09-01 14:04:13,gate3b_restricted_search,266,reference,12,0.02542434762936629,he,119.0
2734,2026-09-01 14:04:13,gate3b_restricted_search,266,reference,13,0.020527514539894275,he,119.0
2735,2026-09-01 14:04:13,gate3b_restricted_search,266,reference,14,0.02149764721158091,he,119.0
2736,2026-09-01 14:04:13,gate3b_restricted_search,266,reference,15,0.018559669458197654,he,109.0
2737,2026-09-01 14:04:13,gate3b_restricted_search,266,reference,16,0.011962404807698416,he,159.0
2738,2026-09-01 14:04:13,gate3b_restricted_search,266,reference,17,0.03661817618552211,he,129.0
2739,2026-09-01 14:04:14,gate3b_restricted_search,266,reference,18,0.0008048816671608573,he,744.0
2740,2026-09-01 14:04:14,gate3b_restricted_search,266,reference,19,0.04112774874537714,he,136.0
2741,2026-09-01 14:04:14,gate3b_restricted_search,266,reference,20,0.010949654336417385,he,159.0
2742,2026-09-01 14:04:14,gate3b_restricted_search,266,reference,21,0.02709403418970604,he,119.0
2743,2026-09-01 14:04:14,gate3b_restricted_search,266,reference,22,0.013263886253335579,he,159.0
2744,2026-09-01 14:04:14,gate3b_restricted_search,266,reference,23,0.045978815495410386,he,129.0
2745,2026-09-01 14:04:14,gate3b_restricted_search,266,reference,24,0.01934963320714554,he,153.0
2746,2026-09-01 14:04:14,gate3b_restricted_search,266,reference,25,0.05247782440256305,he,123.0
2747,2026-09-01 14:04:15,gate3b_restricted_search,266,reference,26,0.009074540123186944,he,159.0
2748,2026-09-01 14:04:15,gate3b_restricted_search,266,reference,27,0.0922384180873815,he,132.0
2749,2026-09-01 14:04:15,gate3b_restricted_search,266,reference,28,0.03181504217064488,xavier,85.0
2750,2026-09-01 14:04:15,gate3b_restricted_search,266,reference,29,0.031996365473818865,xavier,85.0
2751,2026-09-01 14:04:15,gate3b_restricted_search,266,reference,30,0.0489766945499683,xavier,85.0
2752,2026-09-01 14:04:15,gate3b_restricted_search,266,reference,31,0.035494591469205757,xavier,85.0
2753,2026-09-01 14:04:15,gate3b_restricted_search,266,reference,32,0.05823345472023821,xavier,159.0
2754,2026-09-01 14:04:15,gate3b_restricted_search,266,reference,33,0.09912128652083672,xavier,313.0
2755,2026-09-01 14:04:15,gate3b_restricted_search,266,reference,34,0.04338161990394416,xavier,134.0
2756,2026-09-01 14:04:16,gate3b_restricted_search,266,reference,35,0.05628709993969165,xavier,98.0
2757,2026-09-01 14:04:16,gate3b_restricted_search,266,reference,36,0.03250401136502862,xavier,85.0
2758,2026-09-01 14:04:16,gate3b_restricted_search,266,reference,37,0.007882841994345852,xavier,161.0
2759,2026-09-01 14:04:16,gate3b_restricted_search,266,reference,38,0.01702986017710705,xavier,108.0
2760,2026-09-01 14:04:16,gate3b_restricted_search,266,reference,39,0.0005329200247232395,xavier,1600.0
2761,2026-09-01 14:04:17,gate3b_restricted_search,266,cold,0,0.0017826497151386949,xavier,397.0
2762,2026-09-01 14:04:17,gate3b_restricted_search,266,cold,1,0.0002755926764027377,orthogonal,1600.0
2763,2026-09-01 14:04:18,gate3b_restricted_search,266,cold,2,0.0015498955191377143,orthogonal,527.0
2764,2026-09-01 14:04:18,gate3b_restricted_search,266,cold,3,0.00041054120168588934,xavier,1600.0
2765,2026-09-01 14:04:18,gate3b_restricted_search,266,cold,4,0.001786135519762597,xavier,397.0
2766,2026-09-01 14:04:18,gate3b_restricted_search,266,cold,5,0.025248390936171015,xavier,79.0
2767,2026-09-01 14:04:19,gate3b_restricted_search,266,cold,6,0.04257625486011382,xavier,60.0
2768,2026-09-01 14:04:19,gate3b_restricted_search,266,cold,7,0.0003232148147351276,xavier,1600.0
2769,2026-09-01 14:04:19,gate3b_restricted_search,266,cold,8,0.07475987911298648,he,136.0
2770,2026-09-01 14:04:19,gate3b_restricted_search,266,cold,9,0.011468398705751582,xavier,132.0
2771,2026-09-01 14:04:19,gate3b_restricted_search,266,cold,10,0.09344501034181055,he,105.0
2772,2026-09-01 14:04:19,gate3b_restricted_search,266,cold,11,0.021361236429000122,xavier,85.0
2773,2026-09-01 14:04:20,gate3b_restricted_search,266,cold,12,0.018729908809075033,xavier,108.0
2774,2026-09-01 14:04:20,gate3b_restricted_search,266,cold,13,0.00728316494133813,xavier,161.0
2775,2026-09-01 14:04:20,gate3b_restricted_search,266,cold,14,0.039131135779775145,orthogonal,79.0
2776,2026-09-01 14:04:20,gate3b_restricted_search,266,informed_restricted,0,0.0017826497151386949,orthogonal,397.0
2777,2026-09-01 14:04:20,gate3b_restricted_search,266,informed_restricted,1,0.01448683388723935,orthogonal,105.0
2778,2026-09-01 14:04:21,gate3b_restricted_search,266,informed_restricted,2,0.00010007903854383786,orthogonal,1600.0
2779,2026-09-01 14:04:21,gate3b_restricted_search,266,informed_restricted,3,0.0008072307884499761,orthogonal,781.0
2780,2026-09-01 14:04:22,gate3b_restricted_search,266,informed_restricted,4,0.0002755926764027377,orthogonal,1600.0
2781,2026-09-01 14:04:22,gate3b_restricted_search,266,informed_restricted,5,0.00018924123965722266,orthogonal,1600.0
2782,2026-09-01 14:04:23,gate3b_restricted_search,266,informed_restricted,6,0.0003620600725744741,orthogonal,1600.0
2783,2026-09-01 14:04:23,gate3b_restricted_search,266,informed_restricted,7,0.001088133500363589,orthogonal,552.0
2784,2026-09-01 14:04:24,gate3b_restricted_search,266,informed_restricted,8,0.0015498955191377143,orthogonal,527.0
2785,2026-09-01 14:04:24,gate3b_restricted_search,266,informed_restricted,9,0.00413475900783472,orthogonal,189.0
2786,2026-09-01 14:04:24,gate3b_restricted_search,266,informed_restricted,10,0.09290791998691832,orthogonal,100.0
2787,2026-09-01 14:04:24,gate3b_restricted_search,266,informed_restricted,11,0.07785058870653301,orthogonal,89.0
2788,2026-09-01 14:04:24,gate3b_restricted_search,266,informed_restricted,12,0.0797234062203645,orthogonal,97.0
2789,2026-09-01 14:04:24,gate3b_restricted_search,266,informed_restricted,13,0.09182660868186439,orthogonal,123.0
2790,2026-09-01 14:04:24,gate3b_restricted_search,266,informed_restricted,14,0.027502426823526688,orthogonal,79.0
2791,2026-09-01 14:04:24,gate3b_restricted_search,266,universal_restricted,0,0.0017826497151386949,xavier,397.0
2792,2026-09-01 14:04:24,gate3b_restricted_search,266,universal_restricted,1,0.01448683388723935,xavier,105.0
2793,2026-09-01 14:04:25,gate3b_restricted_search,266,universal_restricted,2,0.00010007903854383786,xavier,1600.0
2794,2026-09-01 14:04:26,gate3b_restricted_search,266,universal_restricted,3,0.0008072307884499761,xavier,781.0
2795,2026-09-01 14:04:26,gate3b_restricted_search,266,universal_restricted,4,0.0002755926764027377,xavier,1600.0
2796,2026-09-01 14:04:27,gate3b_restricted_search,266,universal_restricted,5,0.00018924123965722266,xavier,1600.0
2797,2026-09-01 14:04:27,gate3b_restricted_search,266,universal_restricted,6,0.0003620600725744741,xavier,1600.0
2798,2026-09-01 14:04:27,gate3b_restricted_search,266,universal_restricted,7,0.001088133500363589,xavier,552.0
2799,2026-09-01 14:04:28,gate3b_restricted_search,266,universal_restricted,8,0.0015498955191377143,xavier,397.0
2800,2026-09-01 14:04:28,gate3b_restricted_search,266,universal_restricted,9,0.00413475900783472,xavier,277.0
2801,2026-09-01 14:04:28,gate3b_restricted_search,266,universal_restricted,10,0.09290791998691832,xavier,266.0
2802,2026-09-01 14:04:28,gate3b_restricted_search,266,universal_restricted,11,0.07785058870653301,xavier,134.0
2803,2026-09-01 14:04:28,gate3b_restricted_search,266,universal_restricted,12,0.0464700795252923,xavier,90.0
2804,2026-09-01 14:04:28,gate3b_restricted_search,266,universal_restricted,13,0.01780718886107045,xavier,70.0
2805,2026-09-01 14:04:28,gate3b_restricted_search,266,universal_restricted,14,0.02354874493860281,xavier,85.0
2806,2026-09-01 14:04:29,gate3b_restricted_search,269,reference,0,0.004430375245218269,xavier,182.0
2807,2026-09-01 14:04:29,gate3b_restricted_search,269,reference,1,0.0018662266976517971,orthogonal,256.0
2808,2026-09-01 14:04:29,gate3b_restricted_search,269,reference,2,0.07780155576901421,he,84.0
2809,2026-09-01 14:04:29,gate3b_restricted_search,269,reference,3,0.005059803874660437,xavier,124.0
2810,2026-09-01 14:04:30,gate3b_restricted_search,269,reference,4,0.00011498870747119459,orthogonal,1600.0
2811,2026-09-01 14:04:30,gate3b_restricted_search,269,reference,5,0.08626905220714905,xavier,114.0
2812,2026-09-01 14:04:30,gate3b_restricted_search,269,reference,6,0.00022637229697395497,orthogonal,1600.0
2813,2026-09-01 14:04:30,gate3b_restricted_search,269,reference,7,0.0036774346621052147,orthogonal,132.0
2814,2026-09-01 14:04:30,gate3b_restricted_search,269,reference,8,0.0023358825194833557,orthogonal,256.0
2815,2026-09-01 14:04:31,gate3b_restricted_search,269,reference,9,0.006859416411328701,he,115.0
2816,2026-09-01 14:04:31,gate3b_restricted_search,269,reference,10,0.07156452541054531,he,97.0
2817,2026-09-01 14:04:31,gate3b_restricted_search,269,reference,11,0.07216635702812188,he,97.0
2818,2026-09-01 14:04:31,gate3b_restricted_search,269,reference,12,0.02542434762936629,he,58.0
2819,2026-09-01 14:04:31,gate3b_restricted_search,269,reference,13,0.020527514539894275,he,98.0
2820,2026-09-01 14:04:31,gate3b_restricted_search,269,reference,14,0.02149764721158091,he,67.0
2821,2026-09-01 14:04:31,gate3b_restricted_search,269,reference,15,0.01675377431309261,he,115.0
2822,2026-09-01 14:04:31,gate3b_restricted_search,269,reference,16,0.02307654206723255,he,67.0
2823,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,17,0.000618151174214683,he,731.0
2824,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,18,0.010714328291537026,he,115.0
2825,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,19,0.0377064817545237,he,59.0
2826,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,20,0.038710214024358695,xavier,90.0
2827,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,21,0.034591492712042884,he,59.0
2828,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,22,0.038736309213967327,he,58.0
2829,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,23,0.010155063855043101,he,115.0
2830,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,24,0.039727608479010926,he,59.0
2831,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,25,0.04358011492518956,he,59.0
2832,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,26,0.011123093347767881,he,115.0
2833,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,27,0.04976319458326209,he,67.0
2834,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,28,0.014061289712823312,xavier,67.0
2835,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,29,0.006816384595663999,he,115.0
2836,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,30,0.026427646216930407,xavier,79.0
2837,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,31,0.05223420415067226,he,83.0
2838,2026-09-01 14:04:32,gate3b_restricted_search,269,reference,32,0.03091537130926109,he,58.0
2839,2026-09-01 14:04:33,gate3b_restricted_search,269,reference,33,0.09743324663203978,he,101.0
2840,2026-09-01 14:04:33,gate3b_restricted_search,269,reference,34,0.024078846160950216,he,67.0
2841,2026-09-01 14:04:33,gate3b_restricted_search,269,reference,35,0.03207698106671382,he,67.0
2842,2026-09-01 14:04:33,gate3b_restricted_search,269,reference,36,0.061791720824723395,orthogonal,92.0
2843,2026-09-01 14:04:33,gate3b_restricted_search,269,reference,37,0.006536759100674006,he,115.0
2844,2026-09-01 14:04:33,gate3b_restricted_search,269,reference,38,0.014383711631353414,xavier,67.0
2845,2026-09-01 14:04:33,gate3b_restricted_search,269,reference,39,0.0005329200247232395,orthogonal,1600.0
2846,2026-09-01 14:04:34,gate3b_restricted_search,269,cold,0,0.0017826497151386949,xavier,296.0
2847,2026-09-01 14:04:34,gate3b_restricted_search,269,cold,1,0.0002755926764027377,orthogonal,1600.0
2848,2026-09-01 14:04:34,gate3b_restricted_search,269,cold,2,0.0015498955191377143,orthogonal,256.0
2849,2026-09-01 14:04:35,gate3b_restricted_search,269,cold,3,0.00041054120168588934,xavier,1600.0
2850,2026-09-01 14:04:35,gate3b_restricted_search,269,cold,4,0.001786135519762597,xavier,296.0
2851,2026-09-01 14:04:35,gate3b_restricted_search,269,cold,5,0.025248390936171015,xavier,71.0
2852,2026-09-01 14:04:35,gate3b_restricted_search,269,cold,6,0.04257625486011382,xavier,56.0
2853,2026-09-01 14:04:36,gate3b_restricted_search,269,cold,7,0.0003232148147351276,xavier,1600.0
2854,2026-09-01 14:04:36,gate3b_restricted_search,269,cold,8,0.07475987911298648,he,101.0
2855,2026-09-01 14:04:36,gate3b_restricted_search,269,cold,9,0.011468398705751582,xavier,67.0
2856,2026-09-01 14:04:36,gate3b_restricted_search,269,cold,10,0.09344501034181055,he,110.0
2857,2026-09-01 14:04:36,gate3b_restricted_search,269,cold,11,0.021361236429000122,xavier,59.0
2858,2026-09-01 14:04:36,gate3b_restricted_search,269,cold,12,0.013772763297656596,xavier,67.0
2859,2026-09-01 14:04:36,gate3b_restricted_search,269,cold,13,0.03075324397963585,xavier,56.0
2860,2026-09-01 14:04:36,gate3b_restricted_search,269,cold,14,0.007330807339450185,orthogonal,67.0
2861,2026-09-01 14:04:36,gate3b_restricted_search,269,informed_restricted,0,0.0017826497151386949,orthogonal,256.0
2862,2026-09-01 14:04:36,gate3b_restricted_search,269,informed_restricted,1,0.01448683388723935,orthogonal,94.0
2863,2026-09-01 14:04:37,gate3b_restricted_search,269,informed_restricted,2,0.00010007903854383786,orthogonal,1600.0
2864,2026-09-01 14:04:37,gate3b_restricted_search,269,informed_restricted,3,0.0008072307884499761,orthogonal,678.0
2865,2026-09-01 14:04:38,gate3b_restricted_search,269,informed_restricted,4,0.0002755926764027377,orthogonal,1600.0
2866,2026-09-01 14:04:39,gate3b_restricted_search,269,informed_restricted,5,0.00018924123965722266,orthogonal,1600.0
2867,2026-09-01 14:04:39,gate3b_restricted_search,269,informed_restricted,6,0.0003620600725744741,orthogonal,1600.0
2868,2026-09-01 14:04:39,gate3b_restricted_search,269,informed_restricted,7,0.001088133500363589,orthogonal,296.0
2869,2026-09-01 14:04:39,gate3b_restricted_search,269,informed_restricted,8,0.0015498955191377143,orthogonal,256.0
2870,2026-09-01 14:04:40,gate3b_restricted_search,269,informed_restricted,9,0.00413475900783472,orthogonal,132.0
2871,2026-09-01 14:04:40,gate3b_restricted_search,269,informed_restricted,10,0.09290791998691832,orthogonal,99.0
2872,2026-09-01 14:04:40,gate3b_restricted_search,269,informed_restricted,11,0.07785058870653301,orthogonal,98.0
2873,2026-09-01 14:04:40,gate3b_restricted_search,269,informed_restricted,12,0.0797234062203645,orthogonal,150.0
2874,2026-09-01 14:04:40,gate3b_restricted_search,269,informed_restricted,13,0.017223705768801514,orthogonal,71.0
2875,2026-09-01 14:04:40,gate3b_restricted_search,269,informed_restricted,14,0.01553710788150454,orthogonal,67.0
2876,2026-09-01 14:04:40,gate3b_restricted_search,269,universal_restricted,0,0.0017826497151386949,xavier,296.0
2877,2026-09-01 14:04:40,gate3b_restricted_search,269,universal_restricted,1,0.01448683388723935,xavier,67.0
2878,2026-09-01 14:04:41,gate3b_restricted_search,269,universal_restricted,2,0.00010007903854383786,xavier,1600.0
2879,2026-09-01 14:04:41,gate3b_restricted_search,269,universal_restricted,3,0.0008072307884499761,xavier,296.0
2880,2026-09-01 14:04:42,gate3b_restricted_search,269,universal_restricted,4,0.0002755926764027377,xavier,1600.0
2881,2026-09-01 14:04:42,gate3b_restricted_search,269,universal_restricted,5,0.00018924123965722266,xavier,1600.0
2882,2026-09-01 14:04:43,gate3b_restricted_search,269,universal_restricted,6,0.0003620600725744741,xavier,1600.0
2883,2026-09-01 14:04:43,gate3b_restricted_search,269,universal_restricted,7,0.001088133500363589,xavier,296.0
2884,2026-09-01 14:04:43,gate3b_restricted_search,269,universal_restricted,8,0.0015498955191377143,xavier,296.0
2885,2026-09-01 14:04:43,gate3b_restricted_search,269,universal_restricted,9,0.00413475900783472,xavier,182.0
2886,2026-09-01 14:04:43,gate3b_restricted_search,269,universal_restricted,10,0.09290791998691832,xavier,107.0
2887,2026-09-01 14:04:43,gate3b_restricted_search,269,universal_restricted,11,0.07785058870653301,xavier,104.0
2888,2026-09-01 14:04:44,gate3b_restricted_search,269,universal_restricted,12,0.0797234062203645,xavier,67.0
2889,2026-09-01 14:04:44,gate3b_restricted_search,269,universal_restricted,13,0.01780718886107045,xavier,59.0
2890,2026-09-01 14:04:44,gate3b_restricted_search,269,universal_restricted,14,0.01553710788150454,xavier,56.0
2891,2026-09-01 14:04:44,gate3b_restricted_search,270,reference,0,0.004430375245218269,xavier,174.0
2892,2026-09-01 14:04:44,gate3b_restricted_search,270,reference,1,0.0018662266976517971,orthogonal,232.0
2893,2026-09-01 14:04:44,gate3b_restricted_search,270,reference,2,0.07780155576901421,he,72.0
2894,2026-09-01 14:04:44,gate3b_restricted_search,270,reference,3,0.005059803874660437,xavier,174.0
2895,2026-09-01 14:04:45,gate3b_restricted_search,270,reference,4,0.00011498870747119459,orthogonal,1600.0
2896,2026-09-01 14:04:45,gate3b_restricted_search,270,reference,5,0.08626905220714905,xavier,325.0
2897,2026-09-01 14:04:46,gate3b_restricted_search,270,reference,6,0.00022637229697395497,orthogonal,1600.0
2898,2026-09-01 14:04:46,gate3b_restricted_search,270,reference,7,0.0036774346621052147,orthogonal,174.0
2899,2026-09-01 14:04:46,gate3b_restricted_search,270,reference,8,0.0023358825194833557,orthogonal,232.0
2900,2026-09-01 14:04:46,gate3b_restricted_search,270,reference,9,0.006859416411328701,he,174.0
2901,2026-09-01 14:04:46,gate3b_restricted_search,270,reference,10,0.07156452541054531,he,72.0
2902,2026-09-01 14:04:46,gate3b_restricted_search,270,reference,11,0.07216635702812188,he,168.0
2903,2026-09-01 14:04:46,gate3b_restricted_search,270,reference,12,0.02542434762936629,he,75.0
2904,2026-09-01 14:04:46,gate3b_restricted_search,270,reference,13,0.020527514539894275,he,74.0
2905,2026-09-01 14:04:46,gate3b_restricted_search,270,reference,14,0.022874327706749274,he,75.0
2906,2026-09-01 14:04:46,gate3b_restricted_search,270,reference,15,0.04468761382197348,he,85.0
2907,2026-09-01 14:04:46,gate3b_restricted_search,270,reference,16,0.011398322378499932,he,74.0
2908,2026-09-01 14:04:47,gate3b_restricted_search,270,reference,17,0.05780016685080304,he,74.0
2909,2026-09-01 14:04:47,gate3b_restricted_search,270,reference,18,0.03939658733374398,he,98.0
2910,2026-09-01 14:04:47,gate3b_restricted_search,270,reference,19,0.0010503533449916396,he,628.0
2911,2026-09-01 14:04:47,gate3b_restricted_search,270,reference,20,0.010949654336417385,xavier,91.0
2912,2026-09-01 14:04:47,gate3b_restricted_search,270,reference,21,0.026617464493519975,he,75.0
2913,2026-09-01 14:04:47,gate3b_restricted_search,270,reference,22,0.08659248891669048,he,124.0
2914,2026-09-01 14:04:47,gate3b_restricted_search,270,reference,23,0.013387885176901317,he,74.0
2915,2026-09-01 14:04:47,gate3b_restricted_search,270,reference,24,0.03916170633809398,he,74.0
2916,2026-09-01 14:04:47,gate3b_restricted_search,270,reference,25,0.02915404290365369,he,74.0
2917,2026-09-01 14:04:48,gate3b_restricted_search,270,reference,26,0.016514148043548057,he,74.0
2918,2026-09-01 14:04:48,gate3b_restricted_search,270,reference,27,0.0922384180873815,he,157.0
2919,2026-09-01 14:04:48,gate3b_restricted_search,270,reference,28,0.051198041867222176,xavier,91.0
2920,2026-09-01 14:04:48,gate3b_restricted_search,270,reference,29,0.007205351492483646,he,174.0
2921,2026-09-01 14:04:48,gate3b_restricted_search,270,reference,30,0.0005066595826217725,xavier,684.0
2922,2026-09-01 14:04:48,gate3b_restricted_search,270,reference,31,0.010902100359192066,he,74.0
2923,2026-09-01 14:04:48,gate3b_restricted_search,270,reference,32,0.033165593416313456,he,74.0
2924,2026-09-01 14:04:48,gate3b_restricted_search,270,reference,33,0.05703161786475262,he,91.0
2925,2026-09-01 14:04:49,gate3b_restricted_search,270,reference,34,0.017745472049029137,he,74.0
2926,2026-09-01 14:04:49,gate3b_restricted_search,270,reference,35,0.0064314466284753,orthogonal,137.0
2927,2026-09-01 14:04:49,gate3b_restricted_search,270,reference,36,0.004064438181770273,xavier,174.0
2928,2026-09-01 14:04:49,gate3b_restricted_search,270,reference,37,0.009223198129592516,he,129.0
2929,2026-09-01 14:04:49,gate3b_restricted_search,270,reference,38,0.06627692749018586,orthogonal,148.0
2930,2026-09-01 14:04:49,gate3b_restricted_search,270,reference,39,0.00293642177593141,he,174.0
2931,2026-09-01 14:04:50,gate3b_restricted_search,270,cold,0,0.0017826497151386949,xavier,296.0
2932,2026-09-01 14:04:50,gate3b_restricted_search,270,cold,1,0.0002755926764027377,orthogonal,1600.0
2933,2026-09-01 14:04:51,gate3b_restricted_search,270,cold,2,0.0015498955191377143,orthogonal,344.0
2934,2026-09-01 14:04:51,gate3b_restricted_search,270,cold,3,0.00041054120168588934,xavier,1600.0
2935,2026-09-01 14:04:51,gate3b_restricted_search,270,cold,4,0.001786135519762597,xavier,296.0
2936,2026-09-01 14:04:52,gate3b_restricted_search,270,cold,5,0.025248390936171015,xavier,85.0
2937,2026-09-01 14:04:52,gate3b_restricted_search,270,cold,6,0.04257625486011382,xavier,72.0
2938,2026-09-01 14:04:52,gate3b_restricted_search,270,cold,7,0.0003232148147351276,xavier,1600.0
2939,2026-09-01 14:04:52,gate3b_restricted_search,270,cold,8,0.07475987911298648,he,74.0
2940,2026-09-01 14:04:52,gate3b_restricted_search,270,cold,9,0.011468398705751582,xavier,114.0
2941,2026-09-01 14:04:53,gate3b_restricted_search,270,cold,10,0.09358002303673958,he,144.0
2942,2026-09-01 14:04:53,gate3b_restricted_search,270,cold,11,0.0797234062203645,he,91.0
2943,2026-09-01 14:04:53,gate3b_restricted_search,270,cold,12,0.017140882277504783,he,74.0
2944,2026-09-01 14:04:53,gate3b_restricted_search,270,cold,13,0.008928506674716266,he,139.0
2945,2026-09-01 14:04:53,gate3b_restricted_search,270,cold,14,0.008215136949439974,he,139.0
2946,2026-09-01 14:04:53,gate3b_restricted_search,270,informed_restricted,0,0.0017826497151386949,he,404.0
2947,2026-09-01 14:04:53,gate3b_restricted_search,270,informed_restricted,1,0.01448683388723935,he,74.0
2948,2026-09-01 14:04:54,gate3b_restricted_search,270,informed_restricted,2,0.00010007903854383786,he,1600.0
2949,2026-09-01 14:04:55,gate3b_restricted_search,270,informed_restricted,3,0.0008072307884499761,he,629.0
2950,2026-09-01 14:04:55,gate3b_restricted_search,270,informed_restricted,4,0.0002755926764027377,he,1600.0
2951,2026-09-01 14:04:56,gate3b_restricted_search,270,informed_restricted,5,0.00018924123965722266,he,1600.0
2952,2026-09-01 14:04:56,gate3b_restricted_search,270,informed_restricted,6,0.0003620600725744741,he,1600.0
2953,2026-09-01 14:04:57,gate3b_restricted_search,270,informed_restricted,7,0.001088133500363589,he,628.0
2954,2026-09-01 14:04:57,gate3b_restricted_search,270,informed_restricted,8,0.0015498955191377143,he,404.0
2955,2026-09-01 14:04:57,gate3b_restricted_search,270,informed_restricted,9,0.00413475900783472,he,174.0
2956,2026-09-01 14:04:57,gate3b_restricted_search,270,informed_restricted,10,0.09290791998691832,he,106.0
2957,2026-09-01 14:04:57,gate3b_restricted_search,270,informed_restricted,11,0.07785058870653301,he,72.0
